id,perc_natural,alt_mean,conn_eco_mean,distance,fragmentada
15387,79.3388429752066,464.438202247191,1.64126704755112,6514.42540083267,0
15388,99.6434937611408,506.887755102041,1.94033808855858,5514.42540083267,0
15388,99.6434937611408,506.887755102041,1.94033808855858,5514.42540083267,0
15389,99.8163452708907,405.166666666667,1.75725374737429,4514.42540083267,0
15389,99.8163452708907,405.166666666667,1.75725374737429,4514.42540083267,0
15390,96.2350780532599,355.35,2.86100346655846,3514.42540083267,0
15390,96.2350780532599,355.35,2.86100346655846,3514.42540083267,0
15391,100.0,431.65,3.39432066488266,2514.42540083267,0
15391,100.0,431.65,3.39432066488266,2514.42540083267,0
15392,100.0,587.5,3.4449721988678,1514.42540083267,0
15392,100.0,587.5,3.4449721988678,1514.42540083267,0
15393,98.5307621671258,721.6,3.45402671422958,514.425400832668,0
15393,98.5307621671258,721.6,3.45402671422958,514.425400832668,0
15394,98.7522281639929,706.666666666667,3.4036891223786,309.091823152645,0
15394,98.7522281639929,706.666666666667,3.4036891223786,309.091823152645,0
15395,100.0,659.5,3.21591820670768,457.940148490252,0
15395,100.0,659.5,3.21591820670768,457.940148490252,0
15396,100.0,631.6,2.82495291795731,1454.9745991677,0
15396,100.0,631.6,2.82495291795731,1454.9745991677,0
15397,99.3761140819964,552.7,2.24235656490326,2454.9745991677,0
15397,99.3761140819964,552.7,2.24235656490326,2454.9745991677,0
15398,100.0,459.294871794872,2.51889573277673,3454.9745991677,0
15398,100.0,459.294871794872,2.51889573277673,3454.9745991677,0
15398,100.0,459.294871794872,2.51889573277673,3454.9745991677,0
15399,79.7979797979798,465.333333333333,2.67239982122328,4457.90540067618,0
15399,79.7979797979798,465.333333333333,2.67239982122328,4457.90540067618,0
15400,98.7522281639929,436.223404255319,2.81759755339494,5454.9745991677,0
15400,98.7522281639929,436.223404255319,2.81759755339494,5454.9745991677,0
15401,90.5417814508724,291.195652173913,2.45863679846128,6454.9745991677,0
15401,90.5417814508724,291.195652173913,2.45863679846128,6454.9745991677,0
15402,94.674012855831,339.714285714286,2.46020016816649,7454.9745991677,0
15402,94.674012855831,339.714285714286,2.46020016816649,7454.9745991677,0
15403,96.1675579322638,511.593406593407,3.37736623211446,8454.9745991677,0
15403,96.1675579322638,511.593406593407,3.37736623211446,8454.9745991677,0
15404,100.0,529.75,3.44320284814835,9454.9745991677,0
15404,100.0,529.75,3.44320284814835,9454.9745991677,0
15405,100.0,564.15,3.4202079832077,10454.9745991677,0
15405,100.0,564.15,3.4202079832077,10454.9745991677,0
15406,100.0,394.7,3.39731088762283,11454.9745991677,0
15406,100.0,394.7,3.39731088762283,11454.9745991677,0
15407,100.0,319.15,3.39308501300812,12454.9745991677,0
15407,100.0,319.15,3.39308501300812,12454.9745991677,0
15408,100.0,255.55,3.3831904129982,13454.9745991677,0
15408,100.0,255.55,3.3831904129982,13454.9745991677,0
15409,97.6827094474153,180.240963855422,3.33033681727324,14454.9745991677,0
15409,97.6827094474153,180.240963855422,3.33033681727324,14454.9745991677,0
15410,51.3314967860422,105.0,3.22640011310577,15455.0601991362,0
15410,51.3314967860422,105.0,3.22640011310577,15455.0601991362,0
15433,100.0,2.5,1.26956229175634,39071.9321677506,0
15433,100.0,2.5,1.26956229175634,39071.9321677506,0
15433,100.0,2.5,1.26956229175634,39071.9321677506,0
15433,100.0,2.5,1.26956229175634,39071.9321677506,0
15433,100.0,2.5,1.26956229175634,39071.9321677506,0
15433,100.0,2.5,1.26956229175634,39071.9321677506,0
15433,100.0,2.5,1.26956229175634,39071.9321677506,0
15434,94.9494949494949,2.5,1.04510933073163,39454.9745991677,0
15434,94.9494949494949,2.5,1.04510933073163,39454.9745991677,0
15434,94.9494949494949,2.5,1.04510933073163,39454.9745991677,0
15434,94.9494949494949,2.5,1.04510933073163,39454.9745991677,0
15435,54.6372819100092,2.5,1.49382674978368,40454.9745991677,0
15435,54.6372819100092,2.5,1.49382674978368,40454.9745991677,0
15435,54.6372819100092,2.5,1.49382674978368,40454.9745991677,0
15435,54.6372819100092,2.5,1.49382674978368,40454.9745991677,0
15461,100.0,1782.82608695652,4.36506448182032,88405.9198355486,0
15461,100.0,1782.82608695652,4.36506448182032,88405.9198355486,0
15462,100.0,1507.74390243902,4.34016661573165,87823.535519634,0
15462,100.0,1507.74390243902,4.34016661573165,87823.535519634,0
15463,99.4490358126722,1123.3064516129,4.25128047525648,87248.7256088443,0
15463,99.4490358126722,1123.3064516129,4.25128047525648,87248.7256088443,0
15464,100.0,1480.8,3.83703918876648,86681.64078723,0
15464,100.0,1480.8,3.83703918876648,86681.64078723,0
15465,100.0,1795.5,3.52689812269211,86122.4336556124,0
15465,100.0,1795.5,3.52689812269211,86122.4336556124,0
15466,100.0,1923.75,3.5237008939743,85571.2586559549,0
15466,100.0,1923.75,3.5237008939743,85571.2586559549,0
15467,96.4349376114082,2117.75,3.53650470685959,85028.2719874002,0
15467,96.4349376114082,2117.75,3.53650470685959,85028.2719874002,0
15468,100.0,1677.23076923077,3.62159781753659,84633.8682884104,0
15468,100.0,1677.23076923077,3.62159781753659,84633.8682884104,0
15474,84.297520661157,947.5,2.99089083866197,79341.232956306,0
15474,84.297520661157,947.5,2.99089083866197,79341.232956306,0
15475,84.297520661157,958.0,3.06500019171299,78708.9813989756,0
15475,84.297520661157,958.0,3.06500019171299,78708.9813989756,0
15483,58.5858585858586,2411.41666666667,3.46957543922193,70535.736191928,0
15483,58.5858585858586,2411.41666666667,3.46957543922193,70535.736191928,0
15483,58.5858585858586,2411.41666666667,3.46957543922193,70535.736191928,0
15483,58.5858585858586,2411.41666666667,3.46957543922193,70535.736191928,0
15483,58.5858585858586,2411.41666666667,3.46957543922193,70535.736191928,0
15484,57.8512396694215,2412.68041237113,3.46319485528462,69587.7569722743,0
15484,57.8512396694215,2412.68041237113,3.46319485528462,69587.7569722743,0
15484,57.8512396694215,2412.68041237113,3.46319485528462,69587.7569722743,0
15484,57.8512396694215,2412.68041237113,3.46319485528462,69587.7569722743,0
15484,57.8512396694215,2412.68041237113,3.46319485528462,69587.7569722743,0
15485,35.1158645276292,2524.09574468085,3.33681332197029,68641.2540730963,0
15485,35.1158645276292,2524.09574468085,3.33681332197029,68641.2540730963,0
15485,35.1158645276292,2524.09574468085,3.33681332197029,68641.2540730963,0
15485,35.1158645276292,2524.09574468085,3.33681332197029,68641.2540730963,0
15485,35.1158645276292,2524.09574468085,3.33681332197029,68641.2540730963,0
15486,40.4040404040404,2615.95,3.30867671766281,67696.2894184194,0
15486,40.4040404040404,2615.95,3.30867671766281,67696.2894184194,0
15486,40.4040404040404,2615.95,3.30867671766281,67696.2894184194,0
15486,40.4040404040404,2615.95,3.30867671766281,67696.2894184194,0
15487,93.9393939393939,2338.15217391304,3.27495268760299,67020.9049494173,0
15487,93.9393939393939,2338.15217391304,3.27495268760299,67020.9049494173,0
15487,93.9393939393939,2338.15217391304,3.27495268760299,67020.9049494173,0
15487,93.9393939393939,2338.15217391304,3.27495268760299,67020.9049494173,0
15487,93.9393939393939,2338.15217391304,3.27495268760299,67020.9049494173,0
15488,25.4010695187166,2469.58762886598,3.25599645388206,65811.2397817614,1
15488,25.4010695187166,2469.58762886598,3.25599645388206,65811.2397817614,1
15488,25.4010695187166,2469.58762886598,3.25599645388206,65811.2397817614,1
15488,25.4010695187166,2469.58762886598,3.25599645388206,65811.2397817614,1
15488,25.4010695187166,2469.58762886598,3.25599645388206,65811.2397817614,1
15489,12.6721763085399,2739.55,3.25519120883942,64871.2965949312,1
15489,12.6721763085399,2739.55,3.25519120883942,64871.2965949312,1
15489,12.6721763085399,2739.55,3.25519120883942,64871.2965949312,1
15489,12.6721763085399,2739.55,3.25519120883942,64871.2965949312,1
15489,12.6721763085399,2739.55,3.25519120883942,64871.2965949312,1
15490,55.2800734618916,2496.1,3.26128005657196,63933.175755648,0
15490,55.2800734618916,2496.1,3.26128005657196,63933.175755648,0
15490,55.2800734618916,2496.1,3.26128005657196,63933.175755648,0
15490,55.2800734618916,2496.1,3.26128005657196,63933.175755648,0
15490,55.2800734618916,2496.1,3.26128005657196,63933.175755648,0
15491,65.3297682709447,2353.28282828283,3.28902720193863,62996.9586765712,0
15491,65.3297682709447,2353.28282828283,3.28902720193863,62996.9586765712,0
15491,65.3297682709447,2353.28282828283,3.28902720193863,62996.9586765712,0
15491,65.3297682709447,2353.28282828283,3.28902720193863,62996.9586765712,0
15491,65.3297682709447,2353.28282828283,3.28902720193863,62996.9586765712,0
15492,77.0431588613407,2279.45,3.33224811849594,62062.7315125,0
15492,77.0431588613407,2279.45,3.33224811849594,62062.7315125,0
15492,77.0431588613407,2279.45,3.33224811849594,62062.7315125,0
15492,77.0431588613407,2279.45,3.33224811849594,62062.7315125,0
15492,77.0431588613407,2279.45,3.33224811849594,62062.7315125,0
15493,88.0624426078972,2313.3,3.3500038974762,61130.5854960323,0
15493,88.0624426078972,2313.3,3.3500038974762,61130.5854960323,0
15493,88.0624426078972,2313.3,3.3500038974762,61130.5854960323,0
15493,88.0624426078972,2313.3,3.3500038974762,61130.5854960323,0
15494,88.3244206773619,2370.8,3.34758725585937,60200.6173006785,0
15494,88.3244206773619,2370.8,3.34758725585937,60200.6173006785,0
15494,88.3244206773619,2370.8,3.34758725585937,60200.6173006785,0
15494,88.3244206773619,2370.8,3.34758725585937,60200.6173006785,0
15495,100.0,2051.15,3.10179458881659,59272.9294339144,0
15495,100.0,2051.15,3.10179458881659,59272.9294339144,0
15495,100.0,2051.15,3.10179458881659,59272.9294339144,0
15495,100.0,2051.15,3.10179458881659,59272.9294339144,0
15495,100.0,2051.15,3.10179458881659,59272.9294339144,0
15496,100.0,1805.0,2.95726050051632,59112.3308597089,0
15496,100.0,1805.0,2.95726050051632,59112.3308597089,0
15496,100.0,1805.0,2.95726050051632,59112.3308597089,0
15496,100.0,1805.0,2.95726050051632,59112.3308597089,0
15496,100.0,1805.0,2.95726050051632,59112.3308597089,0
15497,100.0,1787.03389830508,2.35414475564501,57850.3758134201,0
15498,86.5013774104683,1098.61111111111,1.92326852975927,56574.416824788,0
15498,86.5013774104683,1098.61111111111,1.92326852975927,56574.416824788,0
15499,96.969696969697,1100.78947368421,2.04612193572895,56345.0381095606,0
15499,96.969696969697,1100.78947368421,2.04612193572895,56345.0381095606,0
15510,100.0,1252.22222222222,3.1984889674605,45857.2165722514,0
15510,100.0,1252.22222222222,3.1984889674605,45857.2165722514,0
15511,100.0,1251.41304347826,3.21302996762016,45015.7276138388,0
15511,100.0,1251.41304347826,3.21302996762016,45015.7276138388,0
15512,100.0,1321.15384615385,3.16651981976173,44786.1615228859,0
15512,100.0,1321.15384615385,3.16651981976173,44786.1615228859,0
15517,100.0,1351.19047619048,3.38309086094338,39760.893477999,0
15517,100.0,1351.19047619048,3.38309086094338,39760.893477999,0
15518,100.0,1621.1,3.39040391139984,38937.058061233,0
15518,100.0,1621.1,3.39040391139984,38937.058061233,0
15519,95.2249770431589,1745.95,3.46349499053955,38121.6517317767,0
15519,95.2249770431589,1745.95,3.46349499053955,38121.6517317767,0
15520,83.1037649219467,1287.9,3.604750182724,37315.2270668948,0
15520,83.1037649219467,1287.9,3.604750182724,37315.2270668948,0
15521,88.0570409982175,1040.34722222222,3.58630088102414,36665.9016957712,0
15521,88.0570409982175,1040.34722222222,3.58630088102414,36665.9016957712,0
15524,97.7718360071301,931.8,3.43187431078691,34191.9512785406,0
15524,97.7718360071301,931.8,3.43187431078691,34191.9512785406,0
15525,69.2378328741965,993.510638297872,3.44197216070243,33440.3255446047,0
15525,69.2378328741965,993.510638297872,3.44197216070243,33440.3255446047,0
15526,98.7144168962351,1185.15625,3.43579854128166,32702.0062507514,0
15526,98.7144168962351,1185.15625,3.43579854128166,32702.0062507514,0
15527,89.572192513369,1199.2,3.45791944713593,31977.9150839956,0
15527,89.572192513369,1199.2,3.45791944713593,31977.9150839956,0
15528,94.9494949494949,1241.35,3.51380662307739,31269.0404939818,0
15528,94.9494949494949,1241.35,3.51380662307739,31269.0404939818,0
15529,92.1946740128558,1300.15,3.56584062871933,30576.4408280186,0
15529,92.1946740128558,1300.15,3.56584062871933,30576.4408280186,0
15530,100.0,1274.4,3.6391441157341,29901.2470309244,0
15530,100.0,1274.4,3.6391441157341,29901.2470309244,0
15531,100.0,1198.9,3.60573783054352,29244.6647151136,0
15531,100.0,1198.9,3.60573783054352,29244.6647151136,0
15532,98.2552800734619,1113.09523809524,3.51110881680896,28679.5103355591,0
15532,98.2552800734619,1113.09523809524,3.51110881680896,28679.5103355591,0
15546,59.3204775022957,715.0,3.51379783636426,23299.9760983042,0
15546,59.3204775022957,715.0,3.51379783636426,23299.9760983042,0
15547,97.3370064279155,733.653846153846,3.51009669499019,22443.1460863944,0
15547,97.3370064279155,733.653846153846,3.51009669499019,22443.1460863944,0
15548,100.0,888.8,3.59541305007935,22323.4051043738,0
15548,100.0,888.8,3.59541305007935,22323.4051043738,0
15549,100.0,1243.05,3.61302152357101,22248.01170111,0
15549,100.0,1243.05,3.61302152357101,22248.01170111,0
15550,88.613406795225,1430.85,3.61643402423859,22217.4173533171,0
15550,88.613406795225,1430.85,3.61643402423859,22217.4173533171,0
15551,99.1978609625668,1039.4,3.61131780939102,22216.686599695,0
15551,99.1978609625668,1039.4,3.61131780939102,22216.686599695,0
15552,86.5013774104683,746.55,3.42693070631027,22231.8070127064,0
15552,86.5013774104683,746.55,3.42693070631027,22231.8070127064,0
15553,51.0560146923783,637.708333333333,3.42092290889459,22291.0935633263,0
15553,51.0560146923783,637.708333333333,3.42092290889459,22291.0935633263,0
15554,50.5347593582888,425.0,2.28164368867874,23393.493154958,0
15554,50.5347593582888,425.0,2.28164368867874,23393.493154958,0
15555,93.5720844811754,466.860465116279,2.58276797533595,22594.6396814131,0
15555,93.5720844811754,466.860465116279,2.58276797533595,22594.6396814131,0
15556,100.0,618.3,2.84570656967163,22733.403845805,0
15556,100.0,618.3,2.84570656967163,22733.403845805,0
15557,96.969696969697,597.95,3.00441792411804,22965.8542104405,0
15557,96.969696969697,597.95,3.00441792411804,22965.8542104405,0
15558,99.5408631772268,487.857142857143,3.10534692928709,23383.1931188148,0
15558,99.5408631772268,487.857142857143,3.10534692928709,23383.1931188148,0
15558,99.5408631772268,487.857142857143,3.10534692928709,23383.1931188148,0
15558,99.5408631772268,487.857142857143,3.10534692928709,23383.1931188148,0
15559,84.0220385674931,596.5,3.13058347883225,23551.5621140657,0
15559,84.0220385674931,596.5,3.13058347883225,23551.5621140657,0
15560,94.6524064171123,666.05,3.0926964717865,23901.8594927558,0
15560,94.6524064171123,666.05,3.0926964717865,23901.8594927558,0
15561,91.2764003673095,735.3,2.91178705530167,24288.3036956101,0
15561,91.2764003673095,735.3,2.91178705530167,24288.3036956101,0
15562,94.8576675849403,613.838383838384,2.60044516711235,24709.198805484,0
15562,94.8576675849403,613.838383838384,2.60044516711235,24709.198805484,0
15563,94.2067736185383,453.6,2.60470798559189,25162.8161144113,0
15563,94.2067736185383,453.6,2.60470798559189,25162.8161144113,0
15564,95.4086317722681,455.15,2.8009164144516,25256.8158505098,0
15564,95.4086317722681,455.15,2.8009164144516,25256.8158505098,0
15565,100.0,516.5,2.82734688014984,24257.0182855369,0
15565,100.0,516.5,2.82734688014984,24257.0182855369,0
15566,99.9108734402852,767.3,3.09127009344101,23257.2381271547,0
15566,99.9108734402852,767.3,3.09127009344101,23257.2381271547,0
15567,98.2552800734619,584.4,3.0693447517395,22257.4777210152,0
15567,98.2552800734619,584.4,3.0693447517395,22257.4777210152,0
15568,77.0431588613407,461.2,2.86162238817215,21257.7398539871,0
15568,77.0431588613407,461.2,2.86162238817215,21257.7398539871,0
15569,94.3850267379679,431.551724137931,2.61162177408902,20279.9208109201,0
15569,94.3850267379679,431.551724137931,2.61162177408902,20279.9208109201,0
15570,31.6804407713499,245.0,0.238927558064461,19723.924673939,0
15570,31.6804407713499,245.0,0.238927558064461,19723.924673939,0
15570,31.6804407713499,245.0,0.238927558064461,19723.924673939,0
15571,19.0082644628099,235.0,1.35706791763354,18280.1415428903,1
15571,19.0082644628099,235.0,1.35706791763354,18280.1415428903,1
15571,19.0082644628099,235.0,1.35706791763354,18280.1415428903,1
15572,46.078431372549,235.47619047619,1.26414130065832,17274.1863362395,0
15572,46.078431372549,235.47619047619,1.26414130065832,17274.1863362395,0
15572,46.078431372549,235.47619047619,1.26414130065832,17274.1863362395,0
15573,38.475665748393,230.0,1.50489477239487,16925.9437712769,0
15573,38.475665748393,230.0,1.50489477239487,16925.9437712769,0
15573,38.475665748393,230.0,1.50489477239487,16925.9437712769,0
15574,23.5996326905418,220.0,1.66141938750719,15356.5131724458,1
15574,23.5996326905418,220.0,1.66141938750719,15356.5131724458,1
15611,18.0035650623886,450.0,3.10703443187559,4837.35359613707,1
15611,18.0035650623886,450.0,3.10703443187559,4837.35359613707,1
15611,18.0035650623886,450.0,3.10703443187559,4837.35359613707,1
15611,18.0035650623886,450.0,3.10703443187559,4837.35359613707,1
15612,59.9632690541781,469.166666666667,3.16159962736705,4833.57092462917,0
15612,59.9632690541781,469.166666666667,3.16159962736705,4833.57092462917,0
15612,59.9632690541781,469.166666666667,3.16159962736705,4833.57092462917,0
15612,59.9632690541781,469.166666666667,3.16159962736705,4833.57092462917,0
15613,58.5858585858586,488.108108108108,3.24966183978455,5552.05201772085,0
15613,58.5858585858586,488.108108108108,3.24966183978455,5552.05201772085,0
15614,25.4901960784314,524.06976744186,3.27304353292864,6510.29471315582,1
15614,25.4901960784314,524.06976744186,3.27304353292864,6510.29471315582,1
15629,85.7397504456328,734.565217391304,2.8169605499607,6489.89486140213,0
15629,85.7397504456328,734.565217391304,2.8169605499607,6489.89486140213,0
15629,85.7397504456328,734.565217391304,2.8169605499607,6489.89486140213,0
15629,85.7397504456328,734.565217391304,2.8169605499607,6489.89486140213,0
15629,85.7397504456328,734.565217391304,2.8169605499607,6489.89486140213,0
15630,93.3884297520661,633.3,3.18980987291336,6853.4975900419,0
15630,93.3884297520661,633.3,3.18980987291336,6853.4975900419,0
15630,93.3884297520661,633.3,3.18980987291336,6853.4975900419,0
15631,98.4389348025712,689.65,3.37968293485641,7507.03944128433,0
15631,98.4389348025712,689.65,3.37968293485641,7507.03944128433,0
15631,98.4389348025712,689.65,3.37968293485641,7507.03944128433,0
15632,100.0,932.6,3.4243825712204,8230.42720268197,0
15632,100.0,932.6,3.4243825712204,8230.42720268197,0
15632,100.0,932.6,3.4243825712204,8230.42720268197,0
15633,100.0,952.8,3.41819337463379,9003.92513792473,0
15633,100.0,952.8,3.41819337463379,9003.92513792473,0
15633,100.0,952.8,3.41819337463379,9003.92513792473,0
15634,100.0,1070.5,3.39828757381439,9809.54316405493,0
15634,100.0,1070.5,3.39828757381439,9809.54316405493,0
15634,100.0,1070.5,3.39828757381439,9809.54316405493,0
15635,99.2869875222816,1020.9693877551,3.03686720991311,10648.173847452,0
15635,99.2869875222816,1020.9693877551,3.03686720991311,10648.173847452,0
15635,99.2869875222816,1020.9693877551,3.03686720991311,10648.173847452,0
15636,72.5436179981635,837.222222222222,2.74427084305457,11512.6050693865,0
15636,72.5436179981635,837.222222222222,2.74427084305457,11512.6050693865,0
15636,72.5436179981635,837.222222222222,2.74427084305457,11512.6050693865,0
15637,94.9494949494949,553.214285714286,2.41674275034455,12620.1340400527,0
15637,94.9494949494949,553.214285714286,2.41674275034455,12620.1340400527,0
15638,86.0071301247772,440.625,2.28377411531572,13298.6094716656,0
15638,86.0071301247772,440.625,2.28377411531572,13298.6094716656,0
15639,69.7887970615243,330.0,0.789581524359213,15321.8563603156,0
15639,69.7887970615243,330.0,0.789581524359213,15321.8563603156,0
15639,69.7887970615243,330.0,0.789581524359213,15321.8563603156,0
15639,69.7887970615243,330.0,0.789581524359213,15321.8563603156,0
15640,72.6354453627181,331.0,0.977037902986794,15344.9461481457,0
15640,72.6354453627181,331.0,0.977037902986794,15344.9461481457,0
15642,98.989898989899,569.0,2.67614061576276,13637.6672684503,0
15642,98.989898989899,569.0,2.67614061576276,13637.6672684503,0
15644,71.2121212121212,320.0,1.28429663377909,11532.7617601245,0
15644,71.2121212121212,320.0,1.28429663377909,11532.7617601245,0
15645,56.198347107438,341.764705882353,1.13852754371712,10529.4573858208,0
15645,56.198347107438,341.764705882353,1.13852754371712,10529.4573858208,0
15646,64.4628099173554,404.576271186441,1.4856863286669,9531.03467825775,0
15646,64.4628099173554,404.576271186441,1.4856863286669,9531.03467825775,0
15647,93.5828877005348,519.583333333333,1.40895838846944,8532.98138029648,0
15647,93.5828877005348,519.583333333333,1.40895838846944,8532.98138029648,0
15647,93.5828877005348,519.583333333333,1.40895838846944,8532.98138029648,0
15647,93.5828877005348,519.583333333333,1.40895838846944,8532.98138029648,0
15648,97.979797979798,564.639175257732,1.97114517609798,7535.44427587525,0
15648,97.979797979798,564.639175257732,1.97114517609798,7535.44427587525,0
15649,96.6023875114784,567.857142857143,1.55918558503852,6538.65962053048,0
15649,96.6023875114784,567.857142857143,1.55918558503852,6538.65962053048,0
15650,90.3743315508021,472.037037037037,1.91555738969283,5543.03336012787,0
15650,90.3743315508021,472.037037037037,1.91555738969283,5543.03336012787,0
15651,89.8989898989899,441.25,1.81133929226134,4549.32610721908,0
15651,89.8989898989899,441.25,1.81133929226134,4549.32610721908,0
15652,96.8778696051423,424.545454545455,2.99417888366225,3559.14557557846,0
15652,96.8778696051423,424.545454545455,2.99417888366225,3559.14557557846,0
15653,99.4652406417112,570.95,3.34693212594986,2576.56096890689,0
15653,99.4652406417112,570.95,3.34693212594986,2576.56096890689,0
15654,99.8163452708907,576.25,3.4212405796051,1615.11013719509,0
15654,99.8163452708907,576.25,3.4212405796051,1615.11013719509,0
15655,99.0817263544536,726.65,3.44683862133026,757.740244850615,0
15655,99.0817263544536,726.65,3.44683862133026,757.740244850615,0
15656,99.3761140819964,776.7,3.43311788110733,539.80340062757,0
15656,99.3761140819964,776.7,3.43311788110733,539.80340062757,0
15657,100.0,679.1,3.34061258897781,712.085461457975,0
15657,100.0,679.1,3.34061258897781,712.085461457975,0
15658,100.0,616.9,3.17013353204727,1555.59408970005,0
15658,100.0,616.9,3.17013353204727,1555.59408970005,0
15659,100.0,548.2,2.85510027303696,2515.91378434261,0
15659,100.0,548.2,2.85510027303696,2515.91378434261,0
15660,92.1946740128558,347.903225806452,2.57133160483944,3498.5384617838,0
15660,92.1946740128558,347.903225806452,2.57133160483944,3498.5384617838,0
15661,69.9724517906336,395.0,2.76788963079453,5415.47855862574,0
15661,69.9724517906336,395.0,2.76788963079453,5415.47855862574,0
15662,96.7914438502674,423.289473684211,2.76954866023591,5625.3262463203,0
15662,96.7914438502674,423.289473684211,2.76954866023591,5625.3262463203,0
15663,90.9090909090909,265.523255813953,2.42968237965869,6478.39632652918,0
15663,90.9090909090909,265.523255813953,2.42968237965869,6478.39632652918,0
15664,92.3783287419651,289.53125,2.17012564932416,7475.26375199713,0
15664,92.3783287419651,289.53125,2.17012564932416,7475.26375199713,0
15665,100.0,425.5,3.36166978731155,8472.86948797499,0
15665,100.0,425.5,3.36166978731155,8472.86948797499,0
15666,100.0,553.65,3.40843904428482,9470.98023219313,0
15666,100.0,553.65,3.40843904428482,9470.98023219313,0
15667,99.7245179063361,516.8,3.37462818365097,10469.4515499585,0
15667,99.7245179063361,516.8,3.37462818365097,10469.4515499585,0
15668,100.0,458.0,3.27837463283539,11468.1892622708,0
15668,100.0,458.0,3.27837463283539,11468.1892622708,0
15669,100.0,261.75,3.29516732559204,12467.1293469507,0
15669,100.0,261.75,3.29516732559204,12467.1293469507,0
15670,100.0,150.85,3.20205945806503,13466.2267674332,0
15670,100.0,150.85,3.20205945806503,13466.2267674332,0
15673,85.2157943067034,9.46813461539974,0.0018771108007058,16494.4337351174,0
15673,85.2157943067034,9.46813461539974,0.0018771108007058,16494.4337351174,0
15695,100.0,2.5,1.29320738323048,39065.4549221579,0
15695,100.0,2.5,1.29320738323048,39065.4549221579,0
15695,100.0,2.5,1.29320738323048,39065.4549221579,0
15695,100.0,2.5,1.29320738323048,39065.4549221579,0
15695,100.0,2.5,1.29320738323048,39065.4549221579,0
15695,100.0,2.5,1.29320738323048,39065.4549221579,0
15695,100.0,2.5,1.29320738323048,39065.4549221579,0
15723,100.0,1912.83333333333,4.36380173443513,87597.6577812987,0
15723,100.0,1912.83333333333,4.36380173443513,87597.6577812987,0
15724,100.0,1661.04166666667,4.33767720141183,87009.8636820476,0
15724,100.0,1661.04166666667,4.33767720141183,87009.8636820476,0
15725,100.0,1349.54545454545,4.29062429201568,86540.4274761199,0
15725,100.0,1349.54545454545,4.29062429201568,86540.4274761199,0
15726,100.0,1202.44791666667,3.76928906244225,85857.1478466788,0
15726,100.0,1202.44791666667,3.76928906244225,85857.1478466788,0
15727,100.0,1515.65,3.56537725172043,85292.5352276824,0
15727,100.0,1515.65,3.56537725172043,85292.5352276824,0
15728,100.0,1897.4,3.5340165471077,84735.9622283504,0
15728,100.0,1897.4,3.5340165471077,84735.9622283504,0
15729,91.2629757785467,2153.55,3.56259164276123,84187.5883011469,0
15729,91.2629757785467,2153.55,3.56259164276123,84187.5883011469,0
15730,100.0,1716.25,3.63685465176274,83760.7922311647,0
15730,100.0,1716.25,3.63685465176274,83760.7922311647,0
15737,100.0,1653.33333333333,3.36472193068928,77894.6459858603,0
15737,100.0,1653.33333333333,3.36472193068928,77894.6459858603,0
15738,100.0,1643.0,3.23007315191729,77460.5631394993,0
15738,100.0,1643.0,3.23007315191729,77460.5631394993,0
15745,48.4848484848485,2326.39344262295,3.56683569979154,70225.9595455875,0
15745,48.4848484848485,2326.39344262295,3.56683569979154,70225.9595455875,0
15745,48.4848484848485,2326.39344262295,3.56683569979154,70225.9595455875,0
15745,48.4848484848485,2326.39344262295,3.56683569979154,70225.9595455875,0
15746,71.4795008912656,2375.32967032967,3.40479198703766,69273.7413050106,0
15746,71.4795008912656,2375.32967032967,3.40479198703766,69273.7413050106,0
15746,71.4795008912656,2375.32967032967,3.40479198703766,69273.7413050106,0
15746,71.4795008912656,2375.32967032967,3.40479198703766,69273.7413050106,0
15747,30.7958477508651,2516.91489361702,3.34220657892227,68322.8883661148,0
15747,30.7958477508651,2516.91489361702,3.34220657892227,68322.8883661148,0
15747,30.7958477508651,2516.91489361702,3.34220657892227,68322.8883661148,0
15747,30.7958477508651,2516.91489361702,3.34220657892227,68322.8883661148,0
15748,17.5579322638146,2697.65,3.29740538053513,67373.4585351207,1
15748,17.5579322638146,2697.65,3.29740538053513,67373.4585351207,1
15748,17.5579322638146,2697.65,3.29740538053513,67373.4585351207,1
15748,17.5579322638146,2697.65,3.29740538053513,67373.4585351207,1
15749,49.2869875222816,2472.44680851064,3.2875516497455,66425.5128341413,0
15749,49.2869875222816,2472.44680851064,3.2875516497455,66425.5128341413,0
15749,49.2869875222816,2472.44680851064,3.2875516497455,66425.5128341413,0
15749,49.2869875222816,2472.44680851064,3.2875516497455,66425.5128341413,0
15749,49.2869875222816,2472.44680851064,3.2875516497455,66425.5128341413,0
15750,11.159169550173,2580.82474226804,3.23908490412402,65479.1157207679,1
15750,11.159169550173,2580.82474226804,3.23908490412402,65479.1157207679,1
15750,11.159169550173,2580.82474226804,3.23908490412402,65479.1157207679,1
15750,11.159169550173,2580.82474226804,3.23908490412402,65479.1157207679,1
15750,11.159169550173,2580.82474226804,3.23908490412402,65479.1157207679,1
15750,11.159169550173,2580.82474226804,3.23908490412402,65479.1157207679,1
15751,24.331550802139,2658.0,3.20674459686279,64534.3353252264,1
15751,24.331550802139,2658.0,3.20674459686279,64534.3353252264,1
15751,24.331550802139,2658.0,3.20674459686279,64534.3353252264,1
15751,24.331550802139,2658.0,3.20674459686279,64534.3353252264,1
